,Actual,Predicted,Gap(%),Signal
2023-12-13 05:00:00+00:00,36.459999084472656,34.7636090110891,-4.652743049864754,SELL
2023-12-14 05:00:00+00:00,37.099998474121094,36.45329698102614,-1.7431307808437106,SELL
2023-12-15 05:00:00+00:00,36.619998931884766,37.0931787255231,1.2921349192786107,BUY
2023-12-18 05:00:00+00:00,37.0,36.61326741715038,-1.0452231968908587,SELL
2023-12-19 05:00:00+00:00,38.150001525878906,36.99319863319397,-3.032248614460012,SELL
2023-12-20 05:00:00+00:00,35.97999954223633,38.14298876495923,6.011643274713781,BUY
2023-12-21 05:00:00+00:00,36.33000183105469,35.97338567265342,-0.9816023683666115,SELL
2023-12-22 05:00:00+00:00,36.209999084472656,36.32332362379748,0.3129647671640422,HOLD
2023-12-26 05:00:00+00:00,36.40999984741211,36.203342936207264,-0.5675828400739034,SELL
2023-12-27 05:00:00+00:00,36.54999923706055,36.403306934861575,-0.4013469364186199,HOLD
2023-12-28 05:00:00+00:00,36.11000061035156,36.54328058972078,1.1998891499464839,BUY
2023-12-29 05:00:00+00:00,35.72999954223633,36.10336284387813,1.0449574767009187,BUY
2024-01-02 05:00:00+00:00,36.47999954223633,35.72343162783454,-2.0739252299765933,SELL
2024-01-03 05:00:00+00:00,36.650001525878906,36.47329376229118,-0.48214940308516374,HOLD
2024-01-04 05:00:00+00:00,35.720001220703125,36.64326449604596,2.584723526850595,BUY
2024-01-05 05:00:00+00:00,35.52000045776367,35.71343514420005,0.5445796282192803,BUY
2024-01-08 05:00:00+00:00,35.38999938964844,35.513471145545736,0.3488888330792521,HOLD
2024-01-09 05:00:00+00:00,34.189998626708984,35.38349397432103,3.490773312519798,BUY
2024-01-10 05:00:00+00:00,33.66999816894531,34.1837137963912,1.5257370222244417,BUY
2024-01-11 05:00:00+00:00,33.369998931884766,33.66380892548841,0.8804615013724559,BUY
2024-01-12 05:00:00+00:00,32.779998779296875,33.363864834504966,1.7811655794717354,BUY
2024-01-16 05:00:00+00:00,32.369998931884766,32.77397313617257,1.2479895508735637,BUY
2024-01-17 05:00:00+00:00,31.6200008392334,32.36404865522945,2.3530923347505315,BUY
2024-01-18 05:00:00+00:00,32.119998931884766,31.61418842777084,-1.5747525558346707,SELL
2024-01-19 05:00:00+00:00,32.099998474121094,32.114094610410575,0.04391319925091467,HOLD
2024-01-22 05:00:00+00:00,32.0,32.09409782914554,0.29405571607981074,HOLD
2024-01-23 05:00:00+00:00,32.209999084472656,31.994117736816406,-0.6702308407090861,SELL
2024-01-24 05:00:00+00:00,31.959999084472656,32.20407821910521,0.7637019450076876,BUY
2024-01-25 05:00:00+00:00,32.04999923706055,31.954124174286335,-0.2991421686629816,HOLD
2024-01-26 05:00:00+00:00,32.22999954223633,32.04410778298097,-0.576766248512509,SELL
2024-01-29 05:00:00+00:00,32.119998931884766,32.22407500037025,0.32402263993280916,HOLD
2024-01-30 05:00:00+00:00,31.780000686645508,32.114094610410575,1.051270977176093,BUY
2024-01-31 05:00:00+00:00,30.709999084472656,31.77415886389508,3.4651898767410816,BUY
2024-02-01 05:00:00+00:00,30.8700008392334,30.704353950191944,-0.5365950260387746,SELL
2024-02-02 05:00:00+00:00,30.860000610351562,30.864326293314207,0.014017118849937288,HOLD
2024-02-05 05:00:00+00:00,29.93000030517578,30.85432790268169,3.0882979889113606,BUY
2024-02-06 05:00:00+00:00,30.350000381469727,29.92449855083578,-1.4019829498708647,SELL
2024-02-07 05:00:00+00:00,30.3700008392334,30.344421422411415,-0.08422593386608972,HOLD
2024-02-08 05:00:00+00:00,30.09000015258789,30.36441820367645,0.9119908597440088,BUY
2024-02-09 05:00:00+00:00,29.920000076293945,30.08446898696002,0.5496955556373297,BUY
2024-02-12 05:00:00+00:00,30.59000015258789,29.91450016020326,-2.208237950360007,SELL
2024-02-13 05:00:00+00:00,29.510000228881836,30.584377076597775,3.6407212449440514,BUY
2024-02-14 05:00:00+00:00,29.549999237060547,29.504575679260142,-0.15371762765880526,HOLD
2024-02-15 05:00:00+00:00,30.139999389648438,29.54456733479219,-1.9755543029664,SELL
2024-02-16 05:00:00+00:00,30.549999237060547,30.134459033124585,-1.36019710086233,SELL
2024-02-20 05:00:00+00:00,30.360000610351562,30.544383514067704,0.6073218050373622,BUY
2024-02-21 05:00:00+00:00,30.229999542236328,30.354419813043933,0.41157880480206016,HOLD
2024-02-22 05:00:00+00:00,32.220001220703125,30.224442641819223,-6.193539737055147,SELL
2024-02-23 05:00:00+00:00,31.479999542236328,32.21407851673575,2.3318900418487,BUY
2024-02-26 05:00:00+00:00,31.639999389648438,31.474212865913614,-0.5239776451736062,SELL
2024-02-27 05:00:00+00:00,31.219999313354492,31.634183302037854,1.326662388830333,BUY
2024-02-28 05:00:00+00:00,30.889999389648438,31.214260430462218,1.049728220203345,BUY
2024-02-29 05:00:00+00:00,31.15999984741211,30.88432116758122,-0.8847197727242126,SELL
2024-03-01 05:00:00+00:00,31.6299991607666,31.154271993665134,-1.5040378745616692,SELL
2024-03-04 05:00:00+00:00,31.290000915527344,31.624184911405337,1.068021687759547,BUY
2024-03-05 05:00:00+00:00,31.239999771118164,31.284249164889843,0.14164338699063703,HOLD
2024-03-06 05:00:00+00:00,31.450000762939453,31.234257211727254,-0.6859890174197723,SELL
2024-03-07 05:00:00+00:00,31.93000030517578,31.444219601014083,-1.521392732598734,SELL
2024-03-08 05:00:00+00:00,31.59000015258789,31.924130909386804,1.0577105260682975,BUY
2024-03-11 04:00:00+00:00,31.649999618530273,31.584193255873288,-0.2079189998424443,HOLD
