,Actual,Predicted,Gap(%),Signal
2023-12-13 05:00:00+00:00,108.96900177001953,107.56022868937362,-1.292820029331964,SELL
2023-12-14 05:00:00+00:00,110.64900207519531,109.30683575022613,-1.2129945140011924,SELL
2023-12-15 05:00:00+00:00,112.9739990234375,110.99171476029369,-1.754637598278315,SELL
2023-12-18 05:00:00+00:00,114.69999694824219,113.3237917037768,-1.1998302363394027,SELL
2023-12-19 05:00:00+00:00,113.95800018310547,115.05581736810018,0.9633524484729103,BUY
2023-12-20 05:00:00+00:00,111.03800201416016,114.31246973261568,2.9489613096946288,BUY
2023-12-21 05:00:00+00:00,112.72899627685547,111.38295201450455,-1.1940532665128265,SELL
2023-12-22 05:00:00+00:00,112.197998046875,113.07960266028203,0.7857578822740765,BUY
2023-12-26 05:00:00+00:00,113.18900299072266,112.54647143377224,-0.5676625290206685,SELL
2023-12-27 05:00:00+00:00,112.61699676513672,113.54016301665706,0.8197397178381608,BUY
2023-12-28 05:00:00+00:00,112.24099731445312,112.96673123630626,0.6465854181782849,BUY
2023-12-29 05:00:00+00:00,111.625,112.58973805356072,0.8642670132682846,BUY
2024-01-02 05:00:00+00:00,108.53800201416016,111.97118806838989,3.163118898928906,BUY
2024-01-03 05:00:00+00:00,105.85800170898438,108.87493969326624,2.8499857692154165,BUY
2024-01-04 05:00:00+00:00,104.9010009765625,106.18636739998692,1.2253137829558018,BUY
2024-01-05 05:00:00+00:00,104.9280014038086,105.22731098168879,0.2852523386281999,HOLD
2024-01-08 05:00:00+00:00,107.48500061035156,105.25470810755087,-2.0749802206224306,SELL
2024-01-09 05:00:00+00:00,108.2490005493164,107.81931008707579,-0.3969463552181758,HOLD
2024-01-10 05:00:00+00:00,108.05699920654297,108.58609922425148,0.4896490015396223,HOLD
2024-01-11 05:00:00+00:00,109.99800109863281,108.39319081572194,-1.4589449507104018,SELL
2024-01-12 05:00:00+00:00,110.76799774169922,110.34003494508943,-0.3863596032563127,HOLD
2024-01-16 05:00:00+00:00,111.49600219726562,111.1122938124081,-0.3441454198318671,HOLD
2024-01-17 05:00:00+00:00,110.36699676513672,111.84144462312543,1.3359499680202074,BUY
2024-01-18 05:00:00+00:00,114.39099884033203,110.70884915315492,-3.2189155829618143,SELL
2024-01-19 05:00:00+00:00,121.12000274658203,114.74577887258874,-5.262734254828248,SELL
2024-01-22 05:00:00+00:00,122.05000305175781,121.49572476285357,-0.4541403318680703,HOLD
2024-01-23 05:00:00+00:00,122.63099670410156,122.4291483199031,-0.16459817633668886,HOLD
2024-01-24 05:00:00+00:00,125.38700103759766,123.0127216083929,-1.8935610625959762,SELL
2024-01-25 05:00:00+00:00,123.0,125.77634818590013,2.257193647073279,BUY
2024-01-26 05:00:00+00:00,120.48799896240234,123.38287353515625,2.402624823786174,BUY
2024-01-29 05:00:00+00:00,121.7770004272461,120.86216263448841,-0.7512402091922414,SELL
2024-01-30 05:00:00+00:00,120.81600189208984,122.15519600094922,1.10845756181827,BUY
2024-01-31 05:00:00+00:00,118.0,121.19137137619418,2.7045520137238843,BUY
2024-02-01 05:00:00+00:00,120.0009994506836,118.36732363700867,-1.3613851727512596,SELL
2024-02-02 05:00:00+00:00,122.43399810791016,120.37482382269445,-1.6818647737050954,SELL
2024-02-05 05:00:00+00:00,124.30999755859375,122.81535791594524,-1.2023487024396464,SELL
2024-02-06 05:00:00+00:00,122.26499938964844,124.6973193176018,1.9893836667039568,BUY
2024-02-07 05:00:00+00:00,125.70600128173828,122.64587652254704,-2.43435057036994,SELL
2024-02-08 05:00:00+00:00,127.47599792480469,126.09746287721191,-1.0814075355628476,SELL
2024-02-09 05:00:00+00:00,128.343994140625,127.87288029644515,-0.36707120370872987,HOLD
2024-02-12 05:00:00+00:00,126.5,128.74371662031626,1.7736890279179949,BUY
2024-02-13 05:00:00+00:00,125.16500091552734,126.8936778306961,1.3811184456711103,BUY
2024-02-14 05:00:00+00:00,126.22200012207031,125.5541212628932,-0.5291303089249078,SELL
2024-02-15 05:00:00+00:00,126.50700378417969,126.6143162499884,0.08482729224367107,HOLD
2024-02-16 05:00:00+00:00,124.5479965209961,126.89979856259379,1.8882696689554783,BUY
2024-02-20 05:00:00+00:00,122.65499877929688,124.93503536859862,1.8589022966804636,BUY
2024-02-21 05:00:00+00:00,122.74500274658203,123.036681424157,0.2376297780343537,HOLD
2024-02-22 05:00:00+00:00,130.49000549316406,123.12708252808079,-5.642518702682551,SELL
2024-02-23 05:00:00+00:00,129.63699340820312,130.89582052985497,0.971040046947118,BUY
2024-02-26 05:00:00+00:00,130.91299438476562,130.0406810691129,-0.6663305806671165,SELL
2024-02-27 05:00:00+00:00,129.6230010986328,131.31998443371776,1.3091683734383543,BUY
2024-02-28 05:00:00+00:00,128.94200134277344,130.02695423301702,0.8414270594105303,BUY
2024-02-29 05:00:00+00:00,130.0489959716797,129.3442165075703,-0.5419337987529378,SELL
2024-03-01 05:00:00+00:00,139.91700744628906,130.45419914814374,-6.763158011207375,SELL
2024-03-04 05:00:00+00:00,140.2259979248047,140.35305718489508,0.09061034470835128,HOLD
2024-03-05 05:00:00+00:00,134.27499389648438,140.66217481659078,4.756791070890253,BUY
2024-03-06 05:00:00+00:00,135.0,134.69406862440155,-0.2266158337766279,HOLD
2024-03-07 05:00:00+00:00,140.7010040283203,135.42058110237122,-3.7529390514414898,SELL
2024-03-08 05:00:00+00:00,130.8719940185547,141.13954740182453,7.845493193764691,BUY
2024-03-11 04:00:00+00:00,129.31199645996094,131.28005789226881,1.5219480683814597,BUY
