,Actual,Predicted,Gap(%),Signal
2023-12-13 05:00:00+00:00,108.80000305175781,108.54128727148873,-0.23779023254807294,HOLD
2023-12-14 05:00:00+00:00,107.18000030517578,108.86109161548302,1.5684748138837776,BUY
2023-12-15 05:00:00+00:00,105.69000244140625,107.24001317756574,1.4665632513527542,BUY
2023-12-18 05:00:00+00:00,106.93000030517578,105.74934481519449,-1.1041386763412766,SELL
2023-12-19 05:00:00+00:00,106.43000030517578,106.98968199031697,0.5258683487140496,BUY
2023-12-20 05:00:00+00:00,103.87000274658203,106.48968204515404,2.5220749295284035,BUY
2023-12-21 05:00:00+00:00,104.76000213623047,103.9283108524005,-0.7939015529499824,SELL
2023-12-22 05:00:00+00:00,104.33000183105469,104.8181354772978,0.46787466469478833,HOLD
2023-12-26 05:00:00+00:00,104.51000213623047,104.387200078776,-0.11750268390042698,HOLD
2023-12-27 05:00:00+00:00,103.95999908447266,104.56723677513764,0.5841070565723815,BUY
2023-12-28 05:00:00+00:00,104.44000244140625,104.01582953880734,-0.4061402649208902,HOLD
2023-12-29 05:00:00+00:00,104.76000213623047,104.49594127308956,-0.2520626744523412,HOLD
2024-01-02 05:00:00+00:00,106.88999938964844,104.81618729229103,-1.940136691176966,SELL
2024-01-03 05:00:00+00:00,105.29000091552734,106.9475307878547,1.5742519307765717,BUY
2024-01-04 05:00:00+00:00,106.18000030517578,105.34688452293267,-0.7846258992735204,SELL
2024-01-05 05:00:00+00:00,107.23999786376953,106.23732676760937,-0.9349786610718533,SELL
2024-01-08 05:00:00+00:00,108.80999755859375,107.2979349697016,-1.3896357162198352,SELL
2024-01-09 05:00:00+00:00,108.44999694824219,108.86956113681663,0.3868733982304103,HOLD
2024-01-10 05:00:00+00:00,109.63999938964844,108.50878168775125,-1.0317563920052228,SELL
2024-01-11 05:00:00+00:00,109.94000244140625,109.69893249955749,-0.21927409177314217,HOLD
2024-01-12 05:00:00+00:00,109.0999984741211,109.9989657486658,0.8239846811344737,BUY
2024-01-16 05:00:00+00:00,104.81999969482422,109.15874537147374,4.139234582409335,BUY
2024-01-17 05:00:00+00:00,104.6500015258789,104.87636697514336,0.21630716288950194,HOLD
2024-01-18 05:00:00+00:00,105.41000366210938,104.70651441894915,-0.6673837574422702,SELL
2024-01-19 05:00:00+00:00,104.76000213623047,105.46700236518518,0.6748761116244777,BUY
2024-01-22 05:00:00+00:00,104.62999725341797,104.81677424546615,0.17851189615899474,HOLD
2024-01-23 05:00:00+00:00,103.88999938964844,104.68661159962812,0.7667843051879534,BUY
2024-01-24 05:00:00+00:00,104.45999908447266,103.94501201835737,-0.4929993017698882,HOLD
2024-01-25 05:00:00+00:00,107.43000030517578,104.51506449174303,-2.7133350136389343,SELL
2024-01-26 05:00:00+00:00,107.16999816894531,107.48688746230073,0.29568843778075315,HOLD
2024-01-29 05:00:00+00:00,108.30999755859375,107.22653046153755,-1.000338954370361,SELL
2024-01-30 05:00:00+00:00,107.5199966430664,108.36804792273324,0.7887381939585667,BUY
2024-01-31 05:00:00+00:00,108.16000366210938,107.57758514224497,-0.5384786428852881,SELL
2024-02-01 05:00:00+00:00,112.2300033569336,108.2185667439262,-3.5742996462804286,SELL
2024-02-02 05:00:00+00:00,111.20999908447266,112.29077013435926,0.9718290250732557,BUY
2024-02-05 05:00:00+00:00,110.73999786376953,111.2707306153543,0.4792602147578719,HOLD
2024-02-06 05:00:00+00:00,112.08000183105469,110.80043312433008,-1.1416565719309844,SELL
2024-02-07 05:00:00+00:00,111.61000061035156,112.14080763916172,0.4755909200854604,HOLD
2024-02-08 05:00:00+00:00,110.81999969482422,111.67047160300899,0.767435400222703,BUY
2024-02-09 05:00:00+00:00,109.86000061035156,110.87989734156326,0.9283603909934826,BUY
2024-02-12 05:00:00+00:00,114.30000305175781,109.91914364847617,-3.832772778928,SELL
2024-02-13 05:00:00+00:00,113.5999984741211,114.36174074576229,0.670547783338859,BUY
2024-02-14 05:00:00+00:00,123.41000366210938,113.66150703347557,-7.899275860427584,SELL
2024-02-15 05:00:00+00:00,119.87000274658203,123.47629421669262,3.008502033435901,BUY
2024-02-16 05:00:00+00:00,122.22000122070312,119.93464897780723,-1.8698676321963381,SELL
2024-02-20 05:00:00+00:00,123.0,122.28592938250586,-0.580545217474914,SELL
2024-02-21 05:00:00+00:00,120.88999938964844,123.06546914577484,1.7995448483000696,BUY
2024-02-22 05:00:00+00:00,122.87000274658203,120.95381223169534,-1.559526712829017,SELL
2024-02-23 05:00:00+00:00,125.26000213623047,122.93357179306986,-1.8572810981037877,SELL
2024-02-26 05:00:00+00:00,124.95999908447266,125.32465837112068,0.2918208141162931,HOLD
2024-02-27 05:00:00+00:00,127.5999984741211,125.02359178496499,-2.0191275234839674,SELL
2024-02-28 05:00:00+00:00,126.97000122070312,127.66488904875405,0.5472850447902636,BUY
2024-02-29 05:00:00+00:00,126.97000122070312,127.0337994760448,0.0502467155456543,HOLD
2024-03-01 05:00:00+00:00,126.91999816894531,127.03485899629959,0.09049860464178747,HOLD
2024-03-04 05:00:00+00:00,125.7300033569336,126.98411929038048,0.9974675097133231,BUY
2024-03-05 05:00:00+00:00,134.64999389648438,125.79412280969154,-6.5769561739460665,SELL
2024-03-06 05:00:00+00:00,131.97999572753906,134.7187586514774,2.0751348784646657,BUY
2024-03-07 05:00:00+00:00,134.0800018310547,132.04697213671352,-1.5162810759078393,SELL
2024-03-08 05:00:00+00:00,135.1699981689453,134.14857139681044,-0.7556608611166953,SELL
